Skyddat fynd;Id;Taxonsorteringsordning;Valideringsstatus;Rödlistade;TaxonId;Artnamn;Vetenskapligt namn;Auktor;Antal;Enhet;Ålder-Stadium;Kön;Aktivitet;Längd (mm);Vikt (g);Metod;Huvudlokal;Lokalnamn;Ost;Nord;Noggrannhet;Diffusion;Län;Kommun;Provins;Församling;Externid;Startdatum;Starttid;Slutdatum;Sluttid
;95463451;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;observerad;;0,5 km NE Karstgård;1352500;6175500;300;0;Skåne;Lund;Skåne;Silvåkra;;2021-08-13;;2021-08-13;
;101881995;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;observerad;;Byrum sandvik;1569700;6345000;200;0;Kalmar;Borgholm;Öland;Böda;;2022-06-25;;2022-06-25;
;14091746;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;födosökande;;;observerad;;nära Silvåkra gård;1353500;6175600;100;0;Skåne;Lund;Skåne;Silvåkra;;2009-07-08;;2009-07-08;
;14472969;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;motorbanan;1353800;6179000;100;0;Skåne;Lund;Skåne;Revinge;;2010-07-28;;2010-07-28;
;16031110;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;observerad;;Hjärthalla;1426100;6210800;200;0;Blekinge;Sölvesborg;Blekinge;Mjällby;;2014-06-24;;2014-06-24;
;14886899;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;födosökande;;;observerad;;Asträsk;1656500;6354300;100;0;Gotland;Gotland;Gotland;Linde;;2011-08-13;;2011-08-13;
;60587351;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;vilande;;; ;;Hunneberg;1304875;6475020;400;0;Västra Götaland;Grästorp;Västergötland;Flo;;2016-07-07;;2016-07-07;
;14952383;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Vombs Vattenverk;1357050;6172620;100;0;Skåne;Lund;Skåne;Vomb;;2011-08-06;;2011-08-06;
;14676841;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Korsåvägen, kraftledningsgatan;1537410;6718990;100;0;Gävleborg;Sandviken;Gästrikland;Ovansjö;;2008-07-02;;2008-07-02;
;14024716;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);3;;imago/adult;;;;;;;Rävshalen;1344830;6220350;100;0;Skåne;Klippan;Skåne;Riseberga;;2009-06-28;10:30;2009-06-28;13:30
;14479616;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;;;Björkåsmosse Handelsträdgård;1291090;6419990;100;0;Västra Götaland;Lerum;Västergötland;Stora Lundby;;2010-08-03;;2010-08-03;
;13548508;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;;;;;;Vombs västra vattenverksdammar;1357570;6172660;5;0;Skåne;Lund;Skåne;Vomb;;2008-07-05;;2008-07-05;
;13159504;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);6;;imago/adult;;;;;;;Alnö  Alnö;1582880;6927220;100;0;Västernorrland;Sundsvall;Medelpad;Alnö;;2006-08-01;;2006-08-01;
;13256344;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Vombs västra vattenverksdammar;1357570;6172660;5;0;Skåne;Lund;Skåne;Vomb;;2007-06-12;;2007-06-12;
;72325968;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ; ; ; ;;; ;;Kyrkogatan, Kristdala;1523718;6363800;25;0;Kalmar;Oskarshamn;Småland;Kristdala;;2018-07-18;;2018-07-18;
;102716154;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ; ; ; ;;; ;;37, Oskarshamn;1530909;6348634;25;0;Kalmar;Oskarshamn;Småland;Döderhult;;2022-08-06;;2022-08-06;
;110369856;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ; ; ; ;;; ;;Kristdala kyrka;1523831;6363867;25;0;Kalmar;Oskarshamn;Småland;Kristdala;;2023-06-26;;2023-06-26;
;78730157;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ; ; ; ;;; ;;Kristdala gamla kyrkogård;1523633;6363633;25;0;Kalmar;Oskarshamn;Småland;Kristdala;;2019-07-03;;2019-07-03;
;102227144;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ;imago/adult; ; ;;; ;Långvind;Bäck / vägen runt Lortfjärden;1570381;6814186;200;0;Gävleborg;Hudiksvall;Hälsingland;Enånger;;2022-07-13;09:00;2022-07-13;10:07
;86922700;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);10; ;imago/adult; ; ;;; ;Långvind;Bäck / vägen runt Lortfjärden;1570381;6814186;200;0;Gävleborg;Hudiksvall;Hälsingland;Enånger;;2020-07-16;14:00;2020-07-16;15:30
;15151070;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;;;;;;Lillharet;1570850;6844190;250;0;Gävleborg;Hudiksvall;Hälsingland;Idenor;;2012-07-31;;2012-07-31;
;54241809;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;;;;;;;;Grinduga;1580830;6724040;100;0;Gävleborg;Gävle;Gästrikland;Gävle;;2015-07-05;11:50;2015-07-05;14:30
;14480761;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Hallonstigen, Långvind;1571790;6812710;100;0;Gävleborg;Hudiksvall;Hälsingland;Enånger;;2010-08-01;;2010-08-01;
;14515802;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;;;Fjärilsvägen, Grinduga;1581580;6723550;100;0;Gävleborg;Gävle;Gästrikland;Gävle;;2010-09-04;14:20;2010-09-04;16:00
;14858276;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;;;;;;Lillharet;1570850;6844190;250;0;Gävleborg;Hudiksvall;Hälsingland;Idenor;;2011-07-26;;2011-07-26;
;14852332;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;;;Grusväg mot Lövsalen, Hornslandet;1585490;6838930;1000;0;Gävleborg;Hudiksvall;Hälsingland;Rogsta;;2011-07-20;15:15;2011-07-20;16:45
;14798427;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);4;;imago/adult;;;;;;;Grinduga;1580830;6724040;100;0;Gävleborg;Gävle;Gästrikland;Gävle;;2011-06-21;;2011-06-21;
;14825798;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;;;;;;Flät,kraftledningsgatan;1585490;6721270;250;0;Uppsala;Älvkarleby;Uppland;Älvkarleby;;2011-07-07;;2011-07-07;
;14823978;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;friflygande;;;observerad;;Uddby Södra hage;1640600;6570800;50;0;Stockholm;Tyresö;Södermanland;Tyresö;;2011-07-06;;2011-07-06;
;14839510;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;friflygande;;;observerad;;Kraftledningsgatan norr om övre kärret;1641290;6568440;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2011-07-14;;2011-07-14;
;14808014;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Lilla Stutagården;1378530;6459800;250;0;Västra Götaland;Falköping;Västergötland;Dala;;2011-06-26;;2011-06-26;
;14866216;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Grusvägen till Alby norra hage;1640770;6570940;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2011-07-30;;2011-07-30;
;15514951;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;vilande;;;observerad;;Kraftledningsgatan norr om övre kärret;1641290;6568440;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2013-06-29;;2013-06-29;
;13591641;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Kraftledningen,Åva;1645220;6563650;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2008-07-15;;2008-07-15;
;13189071;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);3;;imago/adult;;friflygande;;;;;Uddby Södra hage;1640600;6570800;50;0;Stockholm;Tyresö;Södermanland;Tyresö;;2006-07-29;;2006-08-01;
;13189082;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Sandkärret;1646350;6568800;25;0;Stockholm;Tyresö;Södermanland;Tyresö;;2006-07-15;;2006-07-15;
;13357420;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;friflygande;;;;;Dyviks lövängar  Tyresö;1648480;6566720;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2006-07-16;;2006-07-16;
;14454820;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);5;;imago/adult;;friflygande;;;observerad;;Kraftledningsgatan norr om övre kärret;1641290;6568440;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2010-07-09;;2010-07-09;
;14458094;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;P-platsen;1643310;6570040;25;0;Stockholm;Tyresö;Södermanland;Tyresö;;2010-07-16;;2010-07-16;
;14149345;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);3;;imago/adult;;friflygande;;;observerad;;Kraftledningskurvan;1641980;6568220;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2009-07-26;;2009-07-26;
;62606639;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);4;ex.;imago/adult; ; ;;; ;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2016-07-27;;2016-07-27;
;67120397;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;ex.;imago/adult; ; ;;;observerad;;Ängsudden  Åva;1646920;6565320;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2017-07-14;;2017-07-14;
;88381011;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;födosökande;;;observerad;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2020-07-19;;2020-07-19;
;73170592;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;födosökande;;;observerad;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2018-06-24;;2018-06-24;
;73170615;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;födosökande;;;observerad;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2018-07-01;;2018-07-01;
;73170720;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;födosökande;;;observerad;;Dyviks lövängar  Tyresö;1648480;6566720;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2018-07-17;;2018-07-17;
;15166661;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;födosökande;;;observerad;;Uddby Södra hage;1640600;6570800;50;0;Stockholm;Tyresö;Södermanland;Tyresö;;2012-08-10;;2012-08-10;
;15139620;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);3;;imago/adult;;vilande;;;observerad;;Kraftledningskurvan;1641980;6568220;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2012-07-25;;2012-07-25;
;15135847;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;hona;födosökande;;;observerad;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2012-07-16;;2012-07-16;
;79547052;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;födosökande;;;observerad;;Alby friluftsgård;1640740;6570410;250;0;Stockholm;Tyresö;Södermanland;Tyresö;;2019-07-20;;2019-07-20;
;97658498;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;ex.;imago/adult; ;friflygande;;;observerad;;Ängsudden  Åva;1646920;6565320;100;0;Stockholm;Tyresö;Södermanland;Tyresö;;2021-07-04;;2021-07-04;
;87460524;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ;imago/adult; ;födosökande;;; ;;Bringsrovägen 59 Dals rostock;1300149;6515786;75;0;Västra Götaland;Mellerud;Dalsland;Gunnarsnäs;;2020-08-10;;2020-08-10;
;71944629;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ; ; ; ;;; ;;Nedre skottdalen;1302725;6541481;50;0;Västra Götaland;Bengtsfors;Dalsland;Tisselskog;;2018-06-19;;2018-06-19;
;54418698;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ; ; ; ;;; ;;Österskogsvägen;1549744;6288663;100;0;Kalmar;Mörbylånga;Öland;Glömminge;;2013-07-22;;2013-07-22;
;55047934;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ; ; ; ;;; ;;Horns kungsgård. skogsgärdet;1568482;6339910;100;0;Kalmar;Borgholm;Öland;Högby;;2015-07-13;;2015-07-13;
;78869922;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ;imago/adult; ;friflygande;;; ;;Salomonsbesök;1712900;7096630;50;0;Västerbotten;Umeå;Västerbotten;Umeå socken;;2019-07-11;;2019-07-11;
;78869724;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Klockarbäcken 30;1713400;7090600;50;0;Västerbotten;Umeå;Västerbotten;Umeå socken;;2019-07-11;;2019-07-11;
;87165302;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;S:t Olofsleden;1492780;6944384;50;0;Västernorrland;Ånge;Medelpad;Borgsjö;;2020-07-19;15:00;2020-07-19;15:30
;102564377;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ; ;;;observerad;;Åkestorpsvägen;1348519;6174989;100;0;Skåne;Lund;Skåne;Hällestad;;2022-07-29;;2022-07-29;
;15032777;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Krankesjön Ö;1355059;6176762;250;0;Skåne;Lund;Skåne;Silvåkra;;2011-07-01;;2011-07-01;
;15085986;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;friflygande;;;;;Sälje;1447480;6708950;500;0;Dalarna;Gagnef;Dalarna;Floda;;2009-07-22;;2009-07-22;
;15154145;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;;Musberget;1448510;6710020;1000;0;Dalarna;Gagnef;Dalarna;Floda;;2012-07-29;;2012-07-29;
;15602681;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;födosökande;;;;;Centrala Hågadalen  Uppsala;1600750;6635540;100;0;Uppsala;Uppsala;Uppland;Uppsala;;2013-07-26;;2013-07-26;
;13287531;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);5;;imago/adult;;födosökande;;;;;Norrlandet gamla RCA-banan;1577917;6734331;500;0;Gävleborg;Gävle;Gästrikland;Gävle;;2007-07-19;08:00;2007-07-19;11:00
;13567815;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;;Timmele;Ek;1356323;6416381;350;0;Västra Götaland;Ulricehamn;Västergötland;Timmele;;2008-07-19;;2008-07-19;
;14795799;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad;;imago/adult;;friflygande;;;slag-/vattenhåvning;;Repperda storäng, Vetlanda;1471840;6363070;500;0;Jönköping;Vetlanda;Småland;Alseda;;2011-06-16;;2011-06-16;
;72188732;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ;imago/adult; ;friflygande;;;observerad;;Ojnaremyr;1687747;6420134;100;0;Gotland;Gotland;Gotland;Bunge;;2018-06-26;;2018-06-26;
;79194431;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult; ;friflygande;;;;;Roxenbaden;1490519;6490475;25;0;Östergötland;Linköping;Östergötland;Stjärnorp;;2019-08-01;;2019-08-01;
;14030521;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;;;Traneröds mosse;1336730;6216010;100;0;Skåne;Svalöv;Skåne;Konga;;2009-07-02;;2009-07-02;
;13282730;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Axelvold;1330665;6207780;100;0;Skåne;Svalöv;Skåne;Svalöv;;2007-07-15;;2007-07-15;
;13560056;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;;;;;Styran;Östra styran;1618650;6541040;100;0;Stockholm;Nynäshamn;Södermanland;Ösmo;;2008-07-14;;2008-07-14;
;72154628;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Stora Vika, kalkbrottet;1614530;6537790;100;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2018-07-05;;2018-07-05;
;60448038;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Brunn;1614500;6536600;500;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2016-07-06;;2016-07-06;
;60423242;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Fd Kvarnsjön;1621598;6561784;500;0;Stockholm;Botkyrka;Södermanland;Botkyrka;;2016-07-04;;2016-07-04;
;66427738;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Munkhyttans naturreservat;1461484;6609794;500;0;Örebro;Lindesberg;Västmanland;Linde;;2017-06-27;;2017-06-27;
;54431467;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Väggarömosse norra;1617920;6545805;400;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2015-07-16;;2015-07-16;
;54554666;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Brunn;1614500;6536600;500;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2015-07-24;;2015-07-24;
;16356007;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Brunn;1614500;6536600;500;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2014-07-28;;2014-07-28;
;87296961;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Skogsväg Långsjön;1618298;6536349;545;0;Stockholm;Nynäshamn;Södermanland;Ösmo;;2020-08-04;;2020-08-04;
;94553015;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ;imago/adult; ;friflygande;;; ;;valsjö;1619941;6537290;200;0;Stockholm;Nynäshamn;Södermanland;Ösmo;;2021-06-27;;2021-06-27;
;87019417;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ;imago/adult; ;friflygande;;; ;;Alhagen;1623660;6536920;500;0;Stockholm;Nynäshamn;Södermanland;Nynäshamn;;2020-07-21;;2020-07-21;
;86607652;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Skogsväg Långsjön;1618298;6536349;545;0;Stockholm;Nynäshamn;Södermanland;Ösmo;;2020-07-01;;2020-07-01;
;86723993;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ;imago/adult; ;friflygande;;; ;;Skogsväg Långsjön;1618298;6536349;545;0;Stockholm;Nynäshamn;Södermanland;Ösmo;;2020-07-07;;2020-07-07;
;102200363;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;; ;;Alhagen;1623660;6536920;500;0;Stockholm;Nynäshamn;Södermanland;Nynäshamn;;2022-07-11;;2022-07-11;
;78182188;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2; ; ; ;friflygande;;; ;;tveta vattenverk;1545588;6280872;500;0;Kalmar;Mörbylånga;Öland;Torslunda;;2019-06-02;;2019-06-02;
;57651524;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);3; ;imago/adult; ;friflygande;;; ;;tveta vattenverk;1545588;6280872;500;0;Kalmar;Mörbylånga;Öland;Torslunda;;2010-07-13;;2010-07-13;
;66715252;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);noterad; ; ; ;friflygande;;; ;;tveta vattenverk;1545588;6280872;500;0;Kalmar;Mörbylånga;Öland;Torslunda;;2017-07-02;;2017-07-02;
;78613883;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;;observerad;;Torared, Hulegården;1335880;6286420;100;0;Halland;Halmstad;Halland;Tönnersjö;B5B7EA66-B1D5-4424-8103-79FF4CC4F162;2019-06-26;;2019-06-26;
;78559047;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ; ; ;friflygande;;;observerad;;Torared, Hulegården;1335880;6286420;100;0;Halland;Halmstad;Halland;Tönnersjö;B5B7EA66-B1D5-4424-8103-79FF4CC4F162;2019-06-23;;2019-06-23;
;16055897;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1; ;imago/adult; ;friflygande;;;observerad;;Torared, Hulegården;1335880;6286420;100;0;Halland;Halmstad;Halland;Tönnersjö;B5B7EA66-B1D5-4424-8103-79FF4CC4F162;2014-07-04;;2014-07-04;
;13547537;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);5;;imago/adult;;friflygande;;;observerad;;Fjärilsvägen Grinduga;1581560;6723630;2500;0;Gävleborg;Gävle;Gästrikland;Gävle;;2008-07-03;;2008-07-03;
;13281124;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;friflygande;;;observerad;;Arontorps vattenverk;1545880;6280510;1000;0;Kalmar;Mörbylånga;Öland;Torslunda;;2007-07-09;;2007-07-09;
;13204192;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);2;;imago/adult;;;;;observerad;;Jordtorpsåsen;1546110;6283520;100;0;Kalmar;Mörbylånga;Öland;Algutsrum;;2006-07-22;;2006-07-22;
;13310497;41632;Ovaliderad;;201068;Skogspärlemorfjäril;Fabriciana adippe;(Denis & Schiffermüller, 1775);1;;imago/adult;;födosökande;;;slag-/vattenhåvning;;Tävelsrumsåsen;1546860;6279160;100;0;Kalmar;Mörbylånga;Öland;Torslunda;;2007-08-01;;2007-08-01;
