Skyddat fynd;Id;Taxonsorteringsordning;Valideringsstatus;Rödlistade;TaxonId;Artnamn;Vetenskapligt namn;Auktor;Antal;Enhet;Ålder-Stadium;Kön;Aktivitet;Längd (mm);Vikt (g);Metod;Huvudlokal;Lokalnamn;Ost;Nord;Noggrannhet;Diffusion;Län;Kommun;Provins;Församling;Externid;Startdatum;Starttid;Slutdatum;Sluttid
;94931046;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ;imago/adult; ;friflygande;;; ;;Rålången norr om;1463072;6260232;100;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2021-07-12;;2021-07-12;
;94931051;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Fösingsmåla Älmeboda;1468000;6260700;290;0;Kronoberg;Tingsryd;Småland;Älmeboda;;2021-07-12;;2021-07-12;
;94931134;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Högebomåla;1458653;6266599;100;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2021-07-17;;2021-07-17;
;94931220;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Idemåla SO-delen;1455790;6264440;500;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2021-07-14;;2021-07-14;
;102404841;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Stenfors södra bron;1448269;6259899;100;0;Kronoberg;Tingsryd;Småland;Tingsås;;2022-07-22;;2022-07-22;
;102364032;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Stensmåla, vägen N om;1449135;6262511;100;0;Kronoberg;Tingsryd;Småland;Tingsås;;2022-07-11;;2022-07-11;
;102364236;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Osaby;1436509;6294215;100;0;Kronoberg;Växjö;Småland;Tävelsås;;2022-07-12;;2022-07-12;
;95117368;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Flåboda terminalvägen;1462299;6272092;250;0;Kronoberg;Tingsryd;Småland;Linneryd;;2021-06-18;;2021-06-18;
;68893449;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Idemåla SO-delen;1455790;6264440;500;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2017-07-17;;2017-07-17;
;68893478;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Stenfors bruk Bräkneån;1448240;6260640;290;0;Kronoberg;Tingsryd;Småland;Tingsås;;2017-07-17;;2017-07-17;
;60424209;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);3; ;imago/adult; ;födosökande;;; ;;Stenfors bruk Bräkneån;1448240;6260640;290;0;Kronoberg;Tingsryd;Småland;Tingsås;;2016-07-03;;2016-07-03;
;102624604;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Stenfors södra bron;1448269;6259899;100;0;Kronoberg;Tingsryd;Småland;Tingsås;;2022-07-22;;2022-07-22;
;72137902;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ;imago/adult; ;friflygande;;; ;Ågesta;Kärret;1629067;6568564;50;0;Stockholm;Huddinge;Södermanland;Huddinge;;2018-07-04;;2018-07-04;
;94852130;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;vilande;;; ;;Ormön, Östhammar;1658106;6686686;25;0;Uppsala;Östhammar;Uppland;Gräsö;;2021-07-12;;2021-07-12;
;94849776;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;hane;vilande;;;;;Ormön, Östhammar;1658106;6686686;25;0;Uppsala;Östhammar;Uppland;Gräsö;;2021-07-12;;2021-07-12;
;86932906;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ;hane; ;;;observerad;;Ormön;1657126;6687979;100;0;Uppsala;Östhammar;Uppland;Gräsö;;2020-07-17;11:30;2020-07-17;11:30
;86923690;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;vilande;;; ;;Kila - Stordalen, Runmarö;1669703;6575674;500;0;Stockholm;Värmdö;Uppland;Djurö;;2020-07-16;;2020-07-16;
;102217918;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Lönnvattnet;1510763;6714458;200;0;Dalarna;Säter;Dalarna;Stora Skedvi;;2022-07-12;;2022-07-12;
;79366201;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ; ;;; ;Bomhus;Kyrkängsvägen;1578239;6730133;50;0;Gävleborg;Gävle;Gästrikland;Gävle;;2019-07-20;;2019-07-20;
;94860800;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Svalbäcken;1458310;6261647;200;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2021-07-12;;2021-07-12;
;102476617;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Högebomåla;1458683;6266606;50;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2022-07-24;;2022-07-24;
;72157069;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Mjöshyltan;1511133;6317691;200;0;Kalmar;Nybro;Småland;Kråksmåla;;2018-06-24;;2018-06-24;
;72372305;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ;imago/adult; ;friflygande;;; ;Tingsryd;Stenfors Bräkneån;1448310;6259900;290;0;Kronoberg;Tingsryd;Småland;Tingsås;;2018-06-23;;2018-06-23;
;87013835;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hona;födosökande;;;observerad;Kniva;Kniva tomten;1499653;6715860;10;0;Dalarna;Falun;Dalarna;Vika;;2020-07-21;;2020-07-21;
;102289537;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Hummelsvedjan;1646746;6661169;75;0;Stockholm;Norrtälje;Uppland;Edebo;;2022-07-13;11:40;2022-07-13;14:50
;15572003;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;revirhävdande;;;;;Hallaholm;1405840;6161240;100;0;Skåne;Simrishamn;Skåne;Gladsax;;2013-07-31;;2013-07-31;
;102135259;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Vällstabäcken;1615757;6595439;25;0;Stockholm;Sollentuna;Uppland;Sollentuna;;2022-07-08;;2022-07-08;
;86922401;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Hörningsnäs naturreservat;1608293;6551341;200;0;Stockholm;Botkyrka;Södermanland;Grödinge;;2020-07-16;;2020-07-16;
;86631948;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;friflygande;;;observerad;;Figeholm;1544363;6361029;500;0;Kalmar;Oskarshamn;Småland;Misterhult;;2020-07-02;;2020-07-02;
;78875941;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;;observerad;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2019-07-12;;2019-07-12;
;14824259;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;;;Hamberg;1313220;6293150;100;0;Halland;Halmstad;Halland;Harplinge;;2011-07-07;;2011-07-07;
;14830764;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;;;Årnaberga;1331560;6271570;100;0;Halland;Laholm;Halland;Laholm;;2011-07-10;;2011-07-10;
;16036436;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Sofieberg;1318930;6289819;1000;0;Halland;Halmstad;Halland;Halmstad;;2014-06-26;;2014-06-26;
;102207471;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2022-07-12;;2022-07-12;
;87096450;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2020-07-26;;2020-07-26;
;87216746;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ;imago/adult; ;friflygande;;; ;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2020-07-31;;2020-07-31;
;87355352;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2020-08-08;;2020-08-08;
;95098972;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;;ljusfälla;;Kärrsvik;1549949;6368869;200;0;Kalmar;Oskarshamn;Småland;Misterhult;;2021-07-26;;2021-07-26;
;94563833;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Fulvik;1520072;6259017;500;0;Kalmar;Torsås;Småland;Söderåkra;;2021-06-29;08:30;2021-06-29;09:50
;16038407;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;friflygande;;; ;;Tuvasvallen;1323782;6280351;100;0;Halland;Halmstad;Halland;Trönninge;;2014-06-29;;2014-06-29;
;16057307;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Kinnastensvägen 4;1312485;6380082;10;0;Västra Götaland;Mark;Västergötland;Kinna;;2014-06-30;;2014-06-30;
;54462720;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Getteröns camping;1282446;6338095;100;0;Halland;Varberg;Halland;Varberg;;2015-07-19;;2015-07-19;
;72166940;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Fågel Blå;1333904;6178552;100;0;Skåne;Lund;Skåne;Lund;;2018-06-26;;2018-06-26;
;16044581;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;födosökande;;;observerad;;Balltjärnsvägen 3, HYSSNA;1302910;6386660;100;0;Västra Götaland;Mark;Västergötland;Hyssna;;2014-07-01;;2014-07-01;
;14893606;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;funnen död;;;;;Balltjärnsvägen 3, HYSSNA;1302910;6386660;100;0;Västra Götaland;Mark;Västergötland;Hyssna;;2011-08-08;;2011-08-08;
;14094669;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;;;;observerad;;Skogsvägen V om Krankesjön;1352110;6177170;100;0;Skåne;Lund;Skåne;Revinge;;2009-07-08;;2009-07-08;
;72262141;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;observerad;;Tjurkhultsvägen 19;1457157;6256698;25;0;Blekinge;Ronneby;Blekinge;Backaryd;;2018-07-09;;2018-07-09;
;16049221;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;observerad;;Glasbjörksvägen14;1386447;6484924;10;0;Västra Götaland;Skövde;Västergötland;Säter;;2014-07-02;13:30;2014-07-02;15:00
;16058154;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;födosökande;;;observerad;;Lilla Gräntinge;1346843;6165269;10;0;Skåne;Lund;Skåne;Genarp;;2014-07-05;;2014-07-05;
;16062609;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;födosökande;;;observerad;;Toresbo;1499504;6284689;200;0;Kalmar;Nybro;Småland;Örsjö;;2014-07-06;;2014-07-06;
;16845909;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult;;födosökande;;;observerad;;Högahult;1494771;6280751;1000;0;Kalmar;Nybro;Småland;Örsjö;;2014-07-09;;2014-07-09;
;16845913;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;;födosökande;;;observerad;;Björnakulla;1499123;6323433;2000;0;Kalmar;Nybro;Småland;Kråksmåla;;2014-07-10;;2014-07-10;
;16845926;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult;;födosökande;;;observerad;;Mjöshyltan;1511165;6318004;5000;0;Kalmar;Nybro;Småland;Kråksmåla;;2014-07-15;;2014-07-15;
;16081482;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult; ;födosökande;;; ;;Högahult;1494758;6280758;200;0;Kalmar;Nybro;Småland;Örsjö;;2014-07-09;;2014-07-09;
;16177170;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);4; ;imago/adult; ;födosökande;;;observerad;;Vackerslätt;1513058;6312467;1500;0;Kalmar;Nybro;Småland;Bäckebo;;2014-07-16;;2014-07-16;
;16183866;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult; ;födosökande;;;observerad;;Brännan;1524404;6313396;500;0;Kalmar;Nybro;Småland;Bäckebo;;2014-07-17;;2014-07-17;
;15530355;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;;imago/adult;;födosökande;;;observerad;;Älmeberg;1500280;6289220;100;0;Kalmar;Nybro;Småland;Madesjö;;2013-07-09;;2013-07-09;
;79291868;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;observerad;Ullersund;Otterstad Sunnerby;1347985;6501585;75;0;Västra Götaland;Lidköping;Västergötland;Otterstad;;2019-07-19;;2019-07-19;
;15122060;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;;;Bäckaslövs våtmark;1437730;6305450;250;0;Kronoberg;Växjö;Småland;Växjö;;2012-07-15;;2012-07-15;
;14844743;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;;;Biparadiset, Bokhultet;1437530;6304810;100;0;Kronoberg;Växjö;Småland;Växjö;;2011-07-10;;2011-07-10;
;16089012;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;observerad;;Biparadiset, Bokhultet;1437530;6304810;100;0;Kronoberg;Växjö;Småland;Växjö;;2014-07-10;09:00;2014-07-10;09:10
;102188819;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Boängen, Fällersta;1470009;6565503;300;0;Örebro;Örebro;Närke;Gällersta;;2022-07-11;;2022-07-11;
;102285889;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Boängen, Fällersta;1470009;6565503;300;0;Örebro;Örebro;Närke;Gällersta;;2022-07-16;;2022-07-16;
;72106316;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Boängen, Fällersta;1470009;6565503;300;0;Örebro;Örebro;Närke;Gällersta;;2018-07-02;;2018-07-02;
;16097932;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;födosökande;;;observerad;;Pukerumssätter;1497981;6453243;100;0;Östergötland;Kinda;Östergötland;Tjärstad;;2014-07-08;;2014-07-08;
;16097934;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;;observerad;;Pukerumssätter;1497981;6453243;100;0;Östergötland;Kinda;Östergötland;Tjärstad;;2014-07-11;;2014-07-11;
;16062130;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;;observerad;;Pukerumssätter;1497981;6453243;100;0;Östergötland;Kinda;Östergötland;Tjärstad;;2014-07-06;;2014-07-06;
;13157180;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;;imago/adult;;;;;observerad;;Stensoffa;1351780;6176520;100;0;Skåne;Lund;Skåne;Silvåkra;;2006-07-27;;2006-07-27;
;94680528;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;Oset;Alkärret;1469539;6572998;50;0;Örebro;Örebro;Närke;Örebro;;2021-07-02;09:49;2021-07-02;09:55
;14831470;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;observerad;;Ensligheten;1365690;6149480;250;0;Skåne;Ystad;Skåne;Snårestad;;2011-07-10;12:10;2011-07-10;13:00
;14938749;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;observerad;;Silvåkratornet  Krankesjön;1354590;6175870;100;0;Skåne;Lund;Skåne;Silvåkra;;2011-07-27;13:40;2011-07-27;15:00
;14812311;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;observerad;;Havberg;1351980;6155680;250;0;Skåne;Skurup;Skåne;Skurup;;2011-06-30;13:15;2011-06-30;13:15
;14825515;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;;;;;;;;Bommerstorp;1463440;6233950;250;0;Blekinge;Ronneby;Blekinge;Ronneby;;2011-07-07;;2011-07-07;
;14821734;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;;;;;;Bommerstorp;1463440;6233950;250;0;Blekinge;Ronneby;Blekinge;Ronneby;;2011-07-05;;2011-07-05;
;14830983;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;;;;;;;;Reningsverket, Sjöarp;1461840;6232920;250;0;Blekinge;Ronneby;Blekinge;Bräkne-Hoby;;2011-07-10;;2011-07-10;
;14835559;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);3;;;;;;;;;Sjöarp;1461980;6233170;100;0;Blekinge;Ronneby;Blekinge;Bräkne-Hoby;;2011-07-12;;2011-07-12;
;16063960;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Vambåsa;1478047;6228405;100;0;Blekinge;Ronneby;Blekinge;Förkärla;;2014-07-06;;2014-07-06;
;102340625;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hona;vilande;;; ;Tromtö;Hasslövägen 54, Hjortahammar;1478677;6226937;1000;0;Blekinge;Ronneby;Blekinge;Förkärla;;2022-07-19;;2022-07-19;
;102178068;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;;Nässjön;1461888;6232936;50;0;Blekinge;Ronneby;Blekinge;Bräkne-Hoby;;2022-07-10;;2022-07-10;
;16065121;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;födosökande;;;observerad;;Enehusa;1352987;6167473;25;0;Skåne;Lund;Skåne;Veberöd;;2014-07-06;11:00;2014-07-06;11:30
;16074584;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;födosökande;;; ;;Botkärr;1492872;6454856;100;0;Östergötland;Linköping;Östergötland;Vårdnäs;;2014-07-09;09:00;2014-07-09;09:00
;16066724;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult; ;födosökande;;;observerad;;Botkärr;1492872;6454856;100;0;Östergötland;Linköping;Östergötland;Vårdnäs;;2014-07-07;11:00;2014-07-07;11:00
;16065385;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Botkärr;1492872;6454856;100;0;Östergötland;Linköping;Östergötland;Vårdnäs;;2014-07-07;;2014-07-07;
;16065682;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;; ;;Karlsborg, Ljur;1326497;6427617;100;0;Västra Götaland;Vårgårda;Västergötland;Ljur;;2014-07-06;;2014-07-06;
;55401141;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ;friflygande;;; ;;Karlsborg, Ljur;1326497;6427617;100;0;Västra Götaland;Vårgårda;Västergötland;Ljur;;2015-08-15;;2015-08-15;
;60708138;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;friflygande;;; ;;Karlsborg, Ljur;1326497;6427617;100;0;Västra Götaland;Vårgårda;Västergötland;Ljur;;2016-07-25;;2016-07-25;
;16068978;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;födosökande;;;observerad;;Arnebo Charlottenborg;1489201;6459618;50;0;Östergötland;Linköping;Östergötland;Vårdnäs;;2014-07-06;12:20;2014-07-06;12:20
;14833703;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;;friflygande;;;;;Kvarnåsen;1320320;6364770;100;0;Västra Götaland;Mark;Västergötland;Öxabäck;;2011-07-11;;2011-07-11;
;15168577;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;;;hona;födosökande;;;;;Kvarnåsen;1320320;6364770;100;0;Västra Götaland;Mark;Västergötland;Öxabäck;;2012-08-12;;2012-08-12;
;94872763;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;friflygande;;; ;Brösarps norra backar;Vantalängan;1390320;6178507;100;0;Skåne;Tomelilla;Skåne;Brösarp;;2021-07-14;;2021-07-14;
;94956379;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;vilande;;; ;Bökestad;Glasbrukstorpet;1413300;6233112;50;0;Skåne;Kristianstad;Skåne;Vånga;;2021-07-18;;2021-07-18;
;94755422;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;friflygande;;; ;Bökestad;Glasbrukstorpet;1413300;6233112;50;0;Skåne;Kristianstad;Skåne;Vånga;;2021-07-08;;2021-07-08;
;16073660;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;vilande;;; ;;Frostvägen;1306515;6428112;10;0;Västra Götaland;Alingsås;Västergötland;Alingsås;;2014-07-08;;2014-07-08;
;16074032;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hona;friflygande;;;observerad;;Hensmåla Lidhem 2;1454424;6263621;50;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2014-07-08;16:00;2014-07-08;16:30
;16074053;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ; ;;;observerad;;älebräcke;1281125;6429027;100;0;Västra Götaland;Ale;Västergötland;Starrkärr;;2014-07-08;19:30;2014-07-08;20:00
;87470651;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;Saxån, golfbanan;Nygård;1424035;6627456;100;0;Örebro;Hällefors;Västmanland;Grythyttan;;2020-07-20;;2020-07-20;
;72151271;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;födosökande;;; ;Ågesta;Kärret;1629064;6568545;50;0;Stockholm;Huddinge;Södermanland;Huddinge;;2018-07-05;11:00;2018-07-05;11:10
;66671798;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;födosökande;;; ;;Århult 8;1530906;6348492;5;0;Kalmar;Oskarshamn;Småland;Döderhult;;2017-07-12;11:00;2017-07-12;11:00
;16142176;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hane;friflygande;;; ;;Århult 8;1530906;6348492;5;0;Kalmar;Oskarshamn;Småland;Döderhult;;2014-07-15;;2014-07-15;
;16091526;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;vilande;;; ;;Gullregnsvägen 4, Fristad;1332560;6414504;5;0;Västra Götaland;Borås;Västergötland;Fristad;;2014-07-10;16:00;2014-07-10;16:30
